road	N805
km	53.794
type	Box Culvert
lrpName	LRP053a
name	.
length	3.9
condition	A
structureNr	108761
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	53.794
width	12.4
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	23.109444444444446
lon	89.75833333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108761&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108761&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108761&vRoadID=64&vSurveyYear=2004&vSubdivID=343
