road	N805
km	32.797
type	Box Culvert
lrpName	LRP032b
name	.
length	5.2
condition	C
structureNr	108566
est cost	0.5
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	32.797
width	12.2
constructionYear	2003
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.238333333333333
lon	89.74833333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108566&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108566&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108566&vRoadID=64&vSurveyYear=2004&vSubdivID=344
