road	N805
km	63.644
type	Box Culvert
lrpName	LRP063c
name	.
length	6.9
condition	A
structureNr	108812
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	63.644
width	12.2
constructionYear	2003
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	23.037222222222223
lon	89.79916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108812&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108812&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108812&vRoadID=64&vSurveyYear=2004&vSubdivID=343
