road	N805
km	14.668
type	Box Culvert
lrpName	LRP014c
name	.
length	3
condition	A
structureNr	108462
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	14.668
width	13.5
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.33722222222222
lon	89.87916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108462&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108462&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108462&vRoadID=64&vSurveyYear=2004&vSubdivID=344
