road	N805
km	49.438
type	Box Culvert
lrpName	LRP049b
name	.
length	6.9
condition	A
structureNr	108737
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	49.438
width	12.3
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	23.148055555555555
lon	89.7675
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108737&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108737&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108737&vRoadID=64&vSurveyYear=2004&vSubdivID=343
