road	N805
km	11.724
type	Box Culvert
lrpName	LRP011c
name	.
length	4.8
condition	A
structureNr	108444
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	11.724
width	13.6
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.359722222222224
lon	89.89250000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108444&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108444&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108444&vRoadID=64&vSurveyYear=2004&vSubdivID=344
