road	N805
km	30.524
type	Box Culvert
lrpName	LRP030b
name	.
length	3.6
condition	A
structureNr	108547
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	30.524
width	12.1
constructionYear	2003
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.254444444444445
lon	89.76194444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108547&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108547&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108547&vRoadID=64&vSurveyYear=2004&vSubdivID=344
