road	N805
km	19.701
type	PC Girder Bridge
lrpName	LRP019b
name	Kadampur Bhanga Bridge
length	34.5
condition	A
structureNr	120710
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	19.701
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.30706930777385
lon	89.84915350353357
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120710&vRoadID=64&vSurveyYear=2013&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120710&vRoadID=64&vSurveyYear=2013&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120710&vRoadID=64&vSurveyYear=2013&vSubdivID=344
