road	N805
km	19.701
type	PC Girder Bridge
lrpName	LRP019b
name	.
length	34.5
condition	A
structureNr	108482
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	19.701
width	10
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.30666666666667
lon	89.84805555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108482&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108482&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108482&vRoadID=64&vSurveyYear=2004&vSubdivID=344
