road	N805
km	2.95
type	Box Culvert
lrpName	LRP002b
name	.
length	7
condition	A
structureNr	108374
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	2.95
width	12.12
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.398611111111112
lon	89.95666666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108374&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108374&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108374&vRoadID=64&vSurveyYear=2004&vSubdivID=344
