road	N805
km	31.892
type	Box Culvert
lrpName	LRP031b
name	.
length	3.6
condition	A
structureNr	108559
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	31.892
width	12.2
constructionYear	2003
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.244444444444447
lon	89.75416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108559&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108559&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108559&vRoadID=64&vSurveyYear=2004&vSubdivID=344
