road	Z5554
km	0.606
type	Slab Culvert
lrpName	LRPSa
name	.
length	1.9
condition	C
structureNr	111059
est cost	1
roadName	Gaibandha-Nakaihat-Gobindaganj Road
chainage	0.606
width	6.1
constructionYear	1991
spans	1
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.153888888888886
lon	89.39444444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111059&vRoadID=609&vSurveyYear=2004&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111059&vRoadID=609&vSurveyYear=2004&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111059&vRoadID=609&vSurveyYear=2004&vSubdivID=294
