road	Z2806
km	5.95
type	Box Culvert
lrpName	LRP005c
name	.
length	12
condition	D
structureNr	118609
est cost	25
roadName	Niamatpur-Tahirpur Road
chainage	5.95
width	4.3
constructionYear	1991
spans	4
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.072499999999998
lon	91.25555555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118609&vRoadID=436&vSurveyYear=2006&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118609&vRoadID=436&vSurveyYear=2006&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118609&vRoadID=436&vSurveyYear=2006&vSubdivID=557
