road	Z2806
km	1.33
type	Box Culvert
lrpName	LRP001b
name	.
length	4.5
condition	A
structureNr	118601
est cost	0
roadName	Niamatpur-Tahirpur Road
chainage	1.33
width	4.6
constructionYear	1997
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.047500000000003
lon	91.27555555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118601&vRoadID=436&vSurveyYear=2006&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118601&vRoadID=436&vSurveyYear=2006&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118601&vRoadID=436&vSurveyYear=2006&vSubdivID=557
