road	Z1017
km	9.62
type	RCC Girder Bridge
lrpName	LRP009c
name	Chan Mia Bepari Bridge
length	8
condition	B
structureNr	120452
est cost	0.147
roadName	Chindina (Madhaya)-Maricha-Chapera-Companiganj (Nabipur) Road
chainage	9.62
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.5669438 
lon	90.9525 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120452&vRoadID=476&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120452&vRoadID=476&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120452&vRoadID=476&vSurveyYear=2013&vSubdivID=544
