road	Z7717
km	27.93
type	Box Culvert
lrpName	LRP027c
name	.
length	3.07
condition	C
structureNr	108254
est cost	0.13
roadName	Bagerhat-Rampal -Mongla Road
chainage	27.93
width	8.22
constructionYear	1996
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.509444444444444
lon	89.64916666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108254&vRoadID=712&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108254&vRoadID=712&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108254&vRoadID=712&vSurveyYear=2004&vSubdivID=320
