road	R315
km	6.221
type	RCC Girder Bridge
lrpName	LRP006b
name	Hashikhali Bridge
length	16
condition	A
structureNr	121369
est cost	0.022
roadName	Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road
chainage	6.221
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.2264993 
lon	90.3530833 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121369&vRoadID=112&vSurveyYear=2013&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121369&vRoadID=112&vSurveyYear=2013&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121369&vRoadID=112&vSurveyYear=2013&vSubdivID=513
