road	R315
km	44.019
type	RCC Girder Bridge
lrpName	LRP044b
name	BANGAL PARA BRIDGE
length	8.5
condition	B
structureNr	104500
est cost	0.88
roadName	Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road
chainage	44.019
width	4.25
constructionYear	1992
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.969916666666666
lon	90.19588888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104500&vRoadID=112&vSurveyYear=2004&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104500&vRoadID=112&vSurveyYear=2004&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104500&vRoadID=112&vSurveyYear=2004&vSubdivID=516
