road	R315
km	43.131
type	Slab Culvert
lrpName	LRP043a
name	PIAK PARA SLAB CULVERT
length	4.5
condition	A
structureNr	104497
est cost	0.4
roadName	Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road
chainage	43.131
width	4.85
constructionYear	1982
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.976277777777778
lon	90.1923888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104497&vRoadID=112&vSurveyYear=2004&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104497&vRoadID=112&vSurveyYear=2004&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104497&vRoadID=112&vSurveyYear=2004&vSubdivID=516
