road	R315
km	9.9
type	RCC Girder Bridge
lrpName	LRP009b
name	Shaldaha Bridge
length	31.9
condition	C
structureNr	121373
est cost	0.065
roadName	Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road
chainage	9.9
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.2125833 
lon	90.3223049 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121373&vRoadID=112&vSurveyYear=2013&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121373&vRoadID=112&vSurveyYear=2013&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121373&vRoadID=112&vSurveyYear=2013&vSubdivID=513
