road	R315
km	25.991
type	PC Girder Bridge
lrpName	LRP026a
name	Mehedi Kanchonpur Bridge
length	79.65
condition	A
structureNr	121380
est cost	0
roadName	Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road
chainage	25.991
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	24.105724165346533
lon	90.24176586039604
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121380&vRoadID=112&vSurveyYear=2013&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121380&vRoadID=112&vSurveyYear=2013&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121380&vRoadID=112&vSurveyYear=2013&vSubdivID=514
