road	Z7708
km	17.889
type	Slab Culvert
lrpName	LRP017d
name	.
length	7.08
condition	C
structureNr	111889
est cost	0.3
roadName	Bagerhat-Chitolmari Road
chainage	17.889
width	6.7
constructionYear	1984
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.769166666666667
lon	89.86080555555554
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111889&vRoadID=706&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111889&vRoadID=706&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111889&vRoadID=706&vSurveyYear=2004&vSubdivID=319
