road	R211
km	17.955
type	Box Culvert
lrpName	LRP018a
name	NARAIANDI BOX CULVERT
length	3.1
condition	A
structureNr	101804
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	17.955
width	12.2
constructionYear	1986
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.12591666666667
lon	90.70127777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101804&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101804&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101804&vRoadID=94&vSurveyYear=2004&vSubdivID=523
