road	R211
km	37.061
type	Slab Culvert
lrpName	LRP037a
name	MARATALA SLAB CULVERT
length	6.2
condition	A
structureNr	101791
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	37.061
width	9.8
constructionYear	1995
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Bhairab
lat	24.262083333333333
lon	90.72872222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101791&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101791&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101791&vRoadID=94&vSurveyYear=2004&vSubdivID=526
