road	R211
km	44.607
type	Box Culvert
lrpName	LRP044b
name	KUTIUDI BOX CULVERT (2)
length	3.1
condition	C
structureNr	101800
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	44.607
width	9.7
constructionYear	1990
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Bhairab
lat	24.251638888888888
lon	90.79591666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101800&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101800&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101800&vRoadID=94&vSurveyYear=2004&vSubdivID=526
