road	R211
km	13.099
type	Box Culvert
lrpName	LRP013b
name	EATASHE BOX
length	3
condition	A
structureNr	101808
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	13.099
width	12.2
constructionYear	1988
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.09208333333333
lon	90.72444444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101808&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101808&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101808&vRoadID=94&vSurveyYear=2004&vSubdivID=523
