road	R211
km	7.346
type	RCC Girder Bridge
lrpName	LRP007b
name	Shibpur Bridge
length	12.7
condition	A
structureNr	119928
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	7.346
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.0436941 
lon	90.7383608 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119928&vRoadID=94&vSurveyYear=2013&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119928&vRoadID=94&vSurveyYear=2013&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119928&vRoadID=94&vSurveyYear=2013&vSubdivID=523
