road	R211
km	31.569
type	Box Culvert
lrpName	LRP031c
name	SHARIF PUR BOX CULVERT
length	1
condition	A
structureNr	101782
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	31.569
width	8.5
constructionYear	1996
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.232916666666664
lon	90.70386111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101782&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101782&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101782&vRoadID=94&vSurveyYear=2004&vSubdivID=523
