road	R220
km	39.84
type	Baily with Steel Deck
lrpName	LRP039a
name	RAISHAL KARAL BAILEY WITH STEEL DECK
length	9
condition	B
structureNr	113835
est cost	0.32
roadName	Sarail-Nasirnagar-Lakhai-Habiganj Road
chainage	39.84
width	3.5
constructionYear	2000
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.31825
lon	91.3226111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113835&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113835&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113835&vRoadID=96&vSurveyYear=2004&vSubdivID=551
