road	R220
km	42.275
type	Baily with Steel Deck
lrpName	LRP042a
name	SOTUN BAILEY WITH STEEL DECK
length	81.65
condition	A
structureNr	113838
est cost	0
roadName	Sarail-Nasirnagar-Lakhai-Habiganj Road
chainage	42.275
width	3.4
constructionYear	1995
spans	3
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.326888888888888
lon	91.34347222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113838&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113838&vRoadID=96&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113838&vRoadID=96&vSurveyYear=2004&vSubdivID=551
