road	R220
km	4.435
type	Box Culvert
lrpName	LRP004b
name	KALIKOSSO CULVERT
length	1.2
condition	A
structureNr	104191
est cost	0
roadName	Sarail-Nasirnagar-Lakhai-Habiganj Road
chainage	4.435
width	8.5
constructionYear	1978
spans	1
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	24.0965
lon	91.12116666666665
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104191&vRoadID=96&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104191&vRoadID=96&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104191&vRoadID=96&vSurveyYear=2004&vSubdivID=540
