road	Z1401
km	2.861
type	Slab Culvert
lrpName	LRP003c
name	MATIHARA CULVERT 3
length	1.5
condition	A
structureNr	111567
est cost	0
roadName	Lalmai-Barura-Jalam-Adda-Jagatpur Road
chainage	2.861
width	9.2
constructionYear	1989
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.3625
lon	91.11388888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111567&vRoadID=459&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111567&vRoadID=459&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111567&vRoadID=459&vSurveyYear=2004&vSubdivID=543
