road	Z5003
km	2.71
type	Box Culvert
lrpName	LRP003b
name	.
length	4
condition	A
structureNr	115318
est cost	0
roadName	Boda-Debiganj-Domar Road
chainage	2.71
width	6
constructionYear	1996
spans	1
zone	Rangpur
circle	Dinajpur
division	Panchgarh
sub-division	Panchgarh
lat	26.18625
lon	88.57708333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115318&vRoadID=678&vSurveyYear=2006&vSubdivID=299
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115318&vRoadID=678&vSurveyYear=2006&vSubdivID=299
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115318&vRoadID=678&vSurveyYear=2006&vSubdivID=299
