road	Z1130
km	19.85
type	Box Culvert
lrpName	LRP019d
name	.
length	2.3
condition	A
structureNr	117784
est cost	0
roadName	Dulahazra-Garzania-Kasharia-Baisari Road
chainage	19.85
width	4.3
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.542805555555557
lon	92.15033333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117784&vRoadID=342&vSurveyYear=2006&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117784&vRoadID=342&vSurveyYear=2006&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117784&vRoadID=342&vSurveyYear=2006&vSubdivID=282
