road	Z1811
km	7.751
type	Baily with Steel Deck
lrpName	LRP008e
name	Shoilpropat Bridge-3
length	18.3
condition	A
structureNr	121559
est cost	0
roadName	Bandarban-Chimbuk-Thanchi-Alikadam-Baisari-Naikhongchhari-Gundum Road
chainage	7.751
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.1483052 
lon	92.217666 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121559&vRoadID=351&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121559&vRoadID=351&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121559&vRoadID=351&vSurveyYear=2013&vSubdivID=285
