road	Z1811
km	59.172
type	Baily with Steel Deck
lrpName	LRP060b
name	BOLIPARA BAZAR BAILEY WITH STEEL DECK
length	75
condition	A
structureNr	114022
est cost	0
roadName	Bandarban-Chimbuk-Thanchi-Alikadam-Baisari-Naikhongchhari-Gundum Road
chainage	59.172
width	3.6
constructionYear	2001
spans	3
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.87288888888889
lon	92.39225
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114022&vRoadID=351&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114022&vRoadID=351&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114022&vRoadID=351&vSurveyYear=2004&vSubdivID=285
