road	Z1603
km	1.4
type	Baily with Steel Deck
lrpName	LRP001b
name	.
length	18.2
condition	A
structureNr	117944
est cost	0
roadName	Khagrachhari-Dighinala-Bagaihat-Sajek Road
chainage	1.4
width	4.1
constructionYear	1991
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Chandraghona
lat	23.13497222222222
lon	91.99947222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117944&vRoadID=365&vSurveyYear=2006&vSubdivID=568
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117944&vRoadID=365&vSurveyYear=2006&vSubdivID=568
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117944&vRoadID=365&vSurveyYear=2006&vSubdivID=568
