road	Z1603
km	16
type	Baily with Steel Deck
lrpName	LRP016b
name	.
length	36.7
condition	A
structureNr	117954
est cost	0
roadName	Khagrachhari-Dighinala-Bagaihat-Sajek Road
chainage	16
width	4.5
constructionYear	1989
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Chandraghona
lat	23.22986111111111
lon	92.05391666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117954&vRoadID=365&vSurveyYear=2006&vSubdivID=568
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117954&vRoadID=365&vSurveyYear=2006&vSubdivID=568
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117954&vRoadID=365&vSurveyYear=2006&vSubdivID=568
