road	Z3713
km	6.896
type	Box Culvert
lrpName	LRP007f
name	ATPARA POLICE STATION
length	1.5
condition	A
structureNr	113242
est cost	0
roadName	Avoipasha-Atpara Road
chainage	6.896
width	5.66
constructionYear	2002
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Kendua
lat	24.813083333333335
lon	90.85947222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113242&vRoadID=294&vSurveyYear=2004&vSubdivID=532
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113242&vRoadID=294&vSurveyYear=2004&vSubdivID=532
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113242&vRoadID=294&vSurveyYear=2004&vSubdivID=532
