road	Z3713
km	6
type	Slab Culvert
lrpName	LRP006f
name	BANIAGUN(2)
length	1.5
condition	A
structureNr	113225
est cost	0
roadName	Avoipasha-Atpara Road
chainage	6
width	5.66
constructionYear	1998
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Kendua
lat	24.80752777777778
lon	90.85655555555554
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113225&vRoadID=294&vSurveyYear=2004&vSubdivID=532
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113225&vRoadID=294&vSurveyYear=2004&vSubdivID=532
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113225&vRoadID=294&vSurveyYear=2004&vSubdivID=532
