road	Z7504
km	0.06
type	Box Culvert
lrpName	LRPSa
name	.
length	4
condition	D
structureNr	116519
est cost	1
roadName	Narail (Tularampur)-Maijpara-Shalika Road
chainage	0.06
width	4.2
constructionYear	1985
spans	2
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	22.169444444444444
lon	89.44277777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116519&vRoadID=733&vSurveyYear=2006&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116519&vRoadID=733&vSurveyYear=2006&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116519&vRoadID=733&vSurveyYear=2006&vSubdivID=593
