road	Z2008
km	0.14
type	Baily with Steel Deck
lrpName	LRPSa
name	.
length	12
condition	B
structureNr	117597
est cost	0.2
roadName	Chunarughat-Satuajuri-Natunbazar Road
chainage	0.14
width	4.1
constructionYear	1997
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.198055555555555
lon	91.52111111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117597&vRoadID=446&vSurveyYear=2006&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117597&vRoadID=446&vSurveyYear=2006&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117597&vRoadID=446&vSurveyYear=2006&vSubdivID=552
