road	R880
km	46.884
type	RCC Girder Bridge
lrpName	LRP046b
name	Patuakhali bridge
length	27.5
condition	B
structureNr	119023
est cost	0.022
roadName	Patuakhali-Amtali-Barguna-Kacchira Road
chainage	46.884
width	
constructionYear	
spans	
zone	Barisal
circle	Patuakhali
division	Barguna
sub-division	Barguna
lat	22.1579167 
lon	90.1048056 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119023&vRoadID=174&vSurveyYear=2013&vSubdivID=578
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119023&vRoadID=174&vSurveyYear=2013&vSubdivID=578
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119023&vRoadID=174&vSurveyYear=2013&vSubdivID=578
