road	R880
km	36.749
type	Slab Culvert
lrpName	LRP036b
name	.
length	1.67
condition	A
structureNr	111274
est cost	0
roadName	Patuakhali-Amtali-Barguna-Kacchira Road
chainage	36.749
width	6.2
constructionYear	1993
spans	1
zone	Barisal
circle	Patuakhali
division	Barguna
sub-division	Barguna
lat	22.169722222222223
lon	90.17611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111274&vRoadID=174&vSurveyYear=2004&vSubdivID=578
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111274&vRoadID=174&vSurveyYear=2004&vSubdivID=578
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111274&vRoadID=174&vSurveyYear=2004&vSubdivID=578
