road	N102
km	64.608
type	PC Girder Bridge
lrpName	LRP064b
name	RADHAKA BRIDGE.
length	48.9
condition	A
structureNr	101263
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	64.608
width	10
constructionYear	2001
spans	2
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.90561111111111
lon	91.1258611111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101263&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101263&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101263&vRoadID=2&vSurveyYear=2004&vSubdivID=540
