road	N102
km	50.862
type	RCC Girder Bridge
lrpName	LRP050c
name	CHAITABUS - RCC GIRDER BRIDGE
length	17.3
condition	C
structureNr	101324
est cost	1
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	50.862
width	8.4
constructionYear	1960
spans	1
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.792694444444447
lon	91.14672222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101324&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101324&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101324&vRoadID=2&vSurveyYear=2004&vSubdivID=540
