road	N102
km	38.49
type	Box Culvert
lrpName	LRP038b
name	MURPUR BOX
length	12.5
condition	A
structureNr	101273
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	38.49
width	8.3
constructionYear	1965
spans	3
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.71483333333333
lon	91.06327777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101273&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101273&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101273&vRoadID=2&vSurveyYear=2004&vSubdivID=544
