road	N102
km	44.355
type	RCC Girder Bridge
lrpName	LRP044a
name	CHOTICHOIMOHARI RCC GIDER BRIGDE
length	46.5
condition	A
structureNr	101308
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	44.355
width	9.4
constructionYear	1980
spans	3
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.755416666666665
lon	91.09816666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101308&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101308&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101308&vRoadID=2&vSurveyYear=2004&vSubdivID=540
