road	N102
km	63.311
type	RCC Bridge
lrpName	LRP063a
name	SULTANPUR RCC BRIDGE
length	21.2
condition	A
structureNr	101269
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	63.311
width	9.1
constructionYear	1967
spans	3
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.894583333333333
lon	91.1301111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101269&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101269&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101269&vRoadID=2&vSurveyYear=2004&vSubdivID=540
