road	N102
km	10.53
type	Slab Culvert
lrpName	LRP010c
name	CONSUNAGAR SLAB
length	0.9
condition	A
structureNr	108189
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	10.53
width	9.8
constructionYear	1998
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.55516666666667
lon	91.06008333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108189&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108189&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108189&vRoadID=2&vSurveyYear=2004&vSubdivID=544
