road	N102
km	81.779
type	Box Culvert
lrpName	LRP082a
name	BATHBARIA BOX CULVERT
length	3
condition	A
structureNr	101268
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	81.779
width	7.1
constructionYear	1984
spans	1
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	24.045861111111112
lon	91.11469444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101268&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101268&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101268&vRoadID=2&vSurveyYear=2004&vSubdivID=540
