road	N102
km	29.509
type	RCC Girder Bridge
lrpName	LRP029b
name	CMB Bazar Bridge
length	40
condition	A
structureNr	120416
est cost	0.074
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	29.509
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.6657222 
lon	90.9934719 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120416&vRoadID=2&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120416&vRoadID=2&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120416&vRoadID=2&vSurveyYear=2013&vSubdivID=544
