road	N102
km	30.562
type	RCC Girder Bridge
lrpName	LRP030a
name	YOUSUF PUR BRIDGE
length	28.8
condition	B
structureNr	101327
est cost	0.24
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	30.562
width	8.8
constructionYear	1972
spans	3
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.671222222222223
lon	91.00197222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101327&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101327&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101327&vRoadID=2&vSurveyYear=2004&vSubdivID=544
