road	N102
km	28.106
type	RCC Girder Bridge
lrpName	LRP028a
name	Gafur nagar Bridge
length	51.25
condition	C
structureNr	120414
est cost	0.078
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	28.106
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.6587222 
lon	90.9820271 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120414&vRoadID=2&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120414&vRoadID=2&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120414&vRoadID=2&vSurveyYear=2013&vSubdivID=544
