road	N102
km	44.355
type	RCC Girder Bridge
lrpName	LRP044a
name	Kuchi chuani er Bridge
length	37
condition	A
structureNr	119797
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	44.355
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.7554167 
lon	91.0981386 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119797&vRoadID=2&vSurveyYear=2013&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119797&vRoadID=2&vSurveyYear=2013&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119797&vRoadID=2&vSurveyYear=2013&vSubdivID=540
