road	N102
km	21.478
type	Arch Masonry
lrpName	LRP021b
name	Boro Alompur Arch Masonary
length	1.3
condition	A
structureNr	101342
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	21.478
width	10.3
constructionYear	1982
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.610000000000003
lon	90.98583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101342&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101342&vRoadID=2&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101342&vRoadID=2&vSurveyYear=2004&vSubdivID=544
