road	N102
km	65.72
type	Box Culvert
lrpName	LRP065a
name	OUSURA BOX CULVERT
length	5.6
condition	A
structureNr	101260
est cost	0
roadName	Comilla (Mainamati)-Brahmanbaria (Sarail) Road
chainage	65.72
width	9.9
constructionYear	1989
spans	1
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.916638888888887
lon	91.12266666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101260&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101260&vRoadID=2&vSurveyYear=2004&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101260&vRoadID=2&vSurveyYear=2004&vSubdivID=540
