road	R745
km	12.814
type	RCC Girder Bridge
lrpName	LRP013a
name	Nalda Bridge
length	7.4
condition	C
structureNr	119526
est cost	0.455
roadName	Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road
chainage	12.814
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.9191382 
lon	88.9734993 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119526&vRoadID=151&vSurveyYear=2013&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119526&vRoadID=151&vSurveyYear=2013&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119526&vRoadID=151&vSurveyYear=2013&vSubdivID=327
