road	R745
km	78.936
type	RCC Girder Bridge
lrpName	LRP080b
name	Chuadanga Bridge.
length	139.45
condition	A
structureNr	103318
est cost	0
roadName	Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road
chainage	78.936
width	8.9
constructionYear	1987
spans	6
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.781666666666666
lon	88.97305555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103318&vRoadID=151&vSurveyYear=2004&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103318&vRoadID=151&vSurveyYear=2004&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103318&vRoadID=151&vSurveyYear=2004&vSubdivID=591
