road	R680
km	29.664
type	RCC Girder Bridge
lrpName	LRP030a
name	Jotgosai Bridge
length	13.3
condition	C
structureNr	119995
est cost	2.631
roadName	Rajshahi-Godagari-Nawabganj Road
chainage	29.664
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119995&vRoadID=142&vSurveyYear=2013&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119995&vRoadID=142&vSurveyYear=2013&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119995&vRoadID=142&vSurveyYear=2013&vSubdivID=304
