road	R680
km	26.776
type	Slab Culvert
lrpName	LRP027a
name	.
length	3.2
condition	A
structureNr	100206
est cost	0
roadName	Rajshahi-Godagari-Nawabganj Road
chainage	26.776
width	9.9
constructionYear	1996
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.4575
lon	88.33361111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100206&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100206&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100206&vRoadID=142&vSurveyYear=2004&vSubdivID=304
