road	R680
km	41.511
type	RCC Girder Bridge
lrpName	LRP041b
name	Rajshahi-Godagari-Nawabganj Haripur Bridge
length	12.7
condition	C
structureNr	119654
est cost	1.748
roadName	Rajshahi-Godagari-Nawabganj Road
chainage	41.511
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119654&vRoadID=142&vSurveyYear=2013&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119654&vRoadID=142&vSurveyYear=2013&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119654&vRoadID=142&vSurveyYear=2013&vSubdivID=307
