road	R680
km	26.419
type	Slab Culvert
lrpName	LRP026b
name	.
length	3.8
condition	A
structureNr	100203
est cost	0
roadName	Rajshahi-Godagari-Nawabganj Road
chainage	26.419
width	9.55
constructionYear	1996
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.455555555555556
lon	88.33666666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100203&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100203&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100203&vRoadID=142&vSurveyYear=2004&vSubdivID=304
