road	Z8121
km	0.446
type	RCC Girder Bridge
lrpName	LRPSa
name	bangla bager
length	33
condition	C
structureNr	114366
est cost	1.05
roadName	Rakabibazar-Rampal-Digirpar (Tongibari)-Banglabazar-Munshiganj (Nawagaon) Road
chainage	0.446
width	3.2
constructionYear	2002
spans	5
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Munshiganj
lat	23.666416666666667
lon	90.49755555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114366&vRoadID=233&vSurveyYear=2004&vSubdivID=518
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114366&vRoadID=233&vSurveyYear=2004&vSubdivID=518
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114366&vRoadID=233&vSurveyYear=2004&vSubdivID=518
